FID,id,global_id,name,ward_code,timestamp,geom,lga_name,state_code,state_name
sv_factory_sites.fid-4f319755_16f104f4870_-7de8,512,991c24e0-c57a-46c8-8387-a72ad8979d02,Lopa Lopa Energy Company Limited,ENSNKW05,10:17:21,POINT (7.567644690234142 6.45359417672111),Enugu East,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7de7,513,a8464136-9481-42da-a6a8-c9cbbee7e73c,Chitex Oil and Gas Co Ltd Emene Industrial Layout,ENSNKW05,10:17:21,POINT (7.56838804982684 6.450834101477261),Enugu East,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7de6,514,3fe43660-d80e-4fe3-ad03-d3328a0749aa,Comag Steel Construction Co Ltd,ENSNKW05,10:17:21,POINT (7.568567161645319 6.45062834095832),Enugu East,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7de5,515,baec7d55-e0cb-435f-8e1f-076e7feb672e,Transmission Company Of Nigeria Regional Headquarters Emene,ENSNKW05,10:17:21,POINT (7.568463333 6.45024),Enugu East,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7de4,516,74dbb621-9d2f-450c-8f2c-b3f8d7290352,CC Engineering Limted,ENSNKW05,10:17:21,POINT (7.5686849071525595 6.449492657766003),Enugu East,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7de3,517,993dc91e-fcf5-4db2-80bc-8e6911e27a70,Innson Tech Ind Co,ENSNKW05,10:17:21,POINT (7.5698810086216595 6.450351843636384),Enugu East,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7de2,518,a67a41ac-be0c-41f5-a81d-f7eb9468ba53,Sunchi Chcks,ENSNKW05,10:17:21,POINT (7.571601667 6.451106667),Enugu East,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7de1,519,adaeb44a-7fb5-4b26-9b5c-641a8f6e3d9f,Nokson Gas Co Ltd,ENSNKW05,10:17:21,POINT (7.574687603920662 6.452535583490165),Enugu East,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7de0,520,b8ab7957-b5b6-4940-978e-d932b3123e32,Innoson Tch Ind Co,ENSNKW05,10:17:21,POINT (7.567650681340199 6.455547817361523),Enugu East,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7ddf,521,acc29a40-f77d-4f9e-a6c2-ffb045f1c912,Divine Block Industry,ENSUWN06,10:17:21,POINT (7.543726732982458 6.427724026713052),Enugu South,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7dde,522,1078bdfd-90ec-492c-a17d-69acc00d5814,Emytex Block Industry,ENSUWN06,10:17:21,POINT (7.5434187 6.4275156),Enugu South,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7ddd,523,0a46c8b6-1b68-41eb-a434-e6fda98840d7,Chi Best Block Industry,ENSUWN06,10:17:21,POINT (7.5446083 6.426704957714905),Enugu South,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7ddc,524,d958daae-b704-45c4-a3e1-13bc0de56b2d,Chukzy Block Industry,ENSUWN06,10:17:21,POINT (7.54516672973302 6.4262047),Enugu South,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7ddb,525,0727834b-e6aa-4e56-b750-8baa05e137af,IK Block Industry,ENSUWN06,10:17:21,POINT (7.5457348387185395 6.425996532139522),Enugu South,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7dda,526,0ff6c7ca-fe01-47a7-b899-b2159d950f27,If Not God Block Industry,ENSNKW05,10:17:21,POINT (7.6038321 6.458372),Enugu East,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7dd9,527,b6d3fbfd-84f0-4172-b841-d67c07cf2489,Blessed Celetex Block Industrial,ENSJRV09,10:17:21,POINT (7.29605445843096 6.175279876792453),Oji-River,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7dd8,528,41b44cb5-189b-4a4a-bc9e-5ffbb301a272,Ike God Black Industry,ENSJRV09,10:17:21,POINT (7.31862295879482 6.180300581145851),Oji-River,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7dd7,529,6e4f3f31-a4dd-4f0f-a01d-d22644649d62,Trust In God Block Industry Umuaji Mgbagbu,ENSAGW02,10:17:21,POINT (7.217105 6.3627933),Ezeagu,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7dd6,530,e2e6de6c-fda0-49fd-97f9-e5cd62403dfa,Osita Oil Mill Farm,ENSJRV20,10:17:21,POINT (7.20735267743708 6.205326219413297),Oji-River,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7dd5,531,1ad17fa9-be61-4c16-b668-020223ee8afa,Cassave Processing Mill,ENSJRV20,10:17:21,POINT (7.208328948085459 6.206442994925235),Oji-River,EN,Enugu
sv_factory_sites.fid-4f319755_16f104f4870_-7dd4,532,60ddb5b7-d359-4036-8b8d-0772f7504988,Makama Bakery,NISKHA09,10:17:21,POINT (6.297543685004711 9.360282933629534),Katcha,NI,Niger
sv_factory_sites.fid-4f319755_16f104f4870_-7dd3,533,c1997887-7ea5-4b3d-a2ca-6d92f6e3ccaa,Timber Factory,NISNAS04,10:17:21,POINT (4.718625 10.191031666666667),Magama,NI,Niger
sv_factory_sites.fid-4f319755_16f104f4870_-7dd2,534,0db78209-9756-456b-b890-173083dc01a7,Mr Tomos Aniagboso Oil Mill Factory,ANSNEN08,10:17:21,POINT (7.035907885278401 6.09725198054568),Anaocha,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dd1,535,ad38f4ef-5df5-4c38-b3b9-e3fa20e8d09d,Sunday Mechanic Workshop,ANSHTE06,10:17:21,POINT (6.8645783045918805 6.178447505977791),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dd0,536,5c369863-bb99-48da-a3ee-020b9364f9b0,Chumason Engineering Company,ANSHTE06,10:17:21,POINT (6.8615029569793995 6.175446024401853),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dcf,537,b16f9675-48c8-4e98-83a7-9c7c3da3e901,Benjas Associates,ANSHTE06,10:17:21,POINT (6.862413379923719 6.1728820411102525),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dce,538,7c1c4bda-1f1f-4f6d-8362-32aaf68d01ca,Ginpat Aluminum Products,ANSHTE06,10:17:21,POINT (6.859433096750561 6.169045069046463),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dcd,539,68d096da-9fb2-4617-85e4-ab637294ff58,Franklin Marbles Industry Limited,ANSHTE06,10:17:21,POINT (6.85976464875668 6.169460685857454),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dcc,540,c1569e90-99c9-4602-8bef-9f3b00067c6d,Palm Kernel Factory,ANSKPP13,10:17:21,POINT (6.934809157742199 6.173602849765634),Dunukofia,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dcb,541,4ae5c378-06f5-4a51-8694-b36ac8c57a73,Margarets Block Industry,ANSKPP09,10:17:21,POINT (6.94799563078564 6.250427831070305),Dunukofia,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dca,542,8560d1df-858a-4a33-bdae-d2fb9825e5d6,Benluck Block Industry,ANSABN07,10:17:21,POINT (7.01971563078564 6.20127129386158),Njikoka,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dc9,543,f535f2b9-ee9a-4e25-ac86-377b8390f1cb,Casmire Obozo,ANSHAL02,10:17:21,POINT (6.828024159557618 5.842356783870272),Ihiala,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dc8,544,57b4b956-3691-4df6-ac16-24cdb011cdf0,Ifesinachi Block Industry,ANSAAH08,10:17:21,POINT (6.962351265202121 6.337990390907636),Anambra East,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dc7,545,4d9e9d8d-2043-4ba6-9da8-fdfefbf7efc0,Cbc Block Industry,ANSNNE05,10:17:21,POINT (6.945819915211807 5.991536260438971),Nnewi North,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dc6,546,fcd5acc2-89f8-491f-92bc-77879237fa5d,Ab Block Industry,OGSIFO03,10:17:21,POINT (3.2015566666666664 6.777996666666667),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7dc5,547,2f2c38d4-e764-4c70-8c32-de5afb4b86c0,Titilayo Concrete Block Industry,OGSIFO09,10:17:21,POINT (3.3419129 6.7162252),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7dc4,548,32da1944-a70a-4eb6-bd44-3449ff5ff952,Senith Ventures Block Making Industry,OGSIFO09,10:17:21,POINT (3.3412288 6.7142299),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7dc3,597,a57430d9-cf44-4a8f-b987-39be12e4a875,Chidex Block Industry,ANSAWK06,10:17:21,POINT (7.128436609183762 6.217372684154883),Awka South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7dc2,549,db8b2711-513d-497b-a608-9f9301c23b19,Sala Blocks Industry Adeoshinowo Street,OGSIFO09,10:17:21,POINT (3.3230613 6.6880181),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7dc1,550,32b8fa19-c916-4c9f-8c4f-c24806d4554b,Blocks Industry,OGSIFO09,10:17:21,POINT (3.318291666666667 6.708445),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7dc0,551,bb451a27-6132-4d54-a601-fa78e4dcda69,Blocks Industry,OGSIFO09,10:17:21,POINT (3.3603083333333332 6.706563333333334),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7dbf,552,06e9b718-d851-4cd8-92cd-0782840ea0b4,Honeywell Flour Mills Plc,LASKSE21,13:14:26,POINT (3.3673881325561505 6.611509972985487),Kosofe,LA,Lagos
sv_factory_sites.fid-4f319755_16f104f4870_-7dbe,553,6be77d1d-a2cf-494e-bdbd-d1ef9129bfe0,K B Block Industry,OGSEWO02,10:17:21,POINT (3.211731666666666 6.866571666666665),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7dbd,554,29775196-b859-48ed-9bc5-4d8dfc4d3722,Plastic Factory,LASKSE11,13:14:26,POINT (3.3745477810267386 6.601377059179861),Kosofe,LA,Lagos
sv_factory_sites.fid-4f319755_16f104f4870_-7dbc,555,7f10250e-f317-455c-b107-57a281512924,Zamat Investment,OGSYEN08,13:14:26,POINT (3.0486166666666663 7.032586666666666),Yewa North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7dbb,556,cf6231d6-f978-4c97-a51a-a739d3c7b126,Always God Cement Depot,OGSYEN08,13:14:26,POINT (3.0492550000000005 7.032444999999999),Yewa North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7dba,557,1b14b0d7-5669-48f6-9e49-7bc969be1cf2,Always God Concrete Block,OGSYEN08,13:14:26,POINT (3.049651666666667 7.032403333333334),Yewa North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7db9,558,22b9cdc1-af14-4a02-bc75-aeeb071d5ed7,Dangote Factory Cement,OGSYEN08,13:14:26,POINT (3.044073333333334 7.015318333333332),Yewa North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7db8,559,c748fa35-f403-419b-9fc2-b7e80f353b77,Agulu Amaka Block Industry,ANSNEN18,10:17:21,POINT (7.034865071701001 6.138391494158928),Anaocha,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7db7,560,11da9242-d6bc-4a5b-945a-58f280f4fa28,Palm Oil Processing Mill 2,ANSUMZ16,10:17:21,POINT (7.242269759216706 5.973068496632677),Orumba South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7db6,561,4b607d3e-ad6d-45bb-b6a3-51a23c374e4e,Chukwuagozie Block Industry Aguleri,ANSAAH11,10:17:21,POINT (6.861783523325719 6.33632),Anambra East,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7db5,562,473784cb-fea1-4b30-90eb-8bf4c6ef918b,Eri Construction Works Limited,ANSAAH11,10:17:21,POINT (6.863149930114419 6.336579212007155),Anambra East,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7db4,563,32d727ff-1f4a-40d8-9359-85ac3352fd11,Divine Block Industry,ANSAAH11,10:17:21,POINT (6.859590845888639 6.336949609348806),Anambra East,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7db3,564,14ed820b-10a7-4a4d-ab48-e0daf1ff2011,Igwe Block Industry Umunze,ANSUMZ06,10:17:21,POINT (7.245364578871101 5.952402409016639),Orumba South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7db2,565,49ea2450-9eb4-4bed-b5cf-0b4e628a2803,Oil Processing Factory,ANSABN01,10:17:21,POINT (6.9713 6.174571191657625),Njikoka,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7db1,566,89bc22bb-ed81-4467-9020-946042575609,East Chase Aluminum Products Limited,ABSABA07,10:17:21,POINT (7.328596667 5.092183333),Aba South,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7db0,567,6a133bb9-1843-4637-a090-7358aaf64d5d,Alhaji Kazlay Venture Block Industry Boroboro Area,OYSOET07,10:17:21,POINT (3.956511667 7.854585),Oyo East,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7daf,568,d9c00211-77f2-4adf-aa7b-3a012a210bfc,Coca Cola Depot,OYSONA09,10:17:21,POINT (3.935308333 7.339783333),Ona Ara,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7dae,569,55ef057a-a809-49cb-99e2-7a3c8ad11956,Folar G Drinking Water Factory,OYSONA10,10:17:21,POINT (3.941895 7.341171667),Ona Ara,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7dad,570,410d1b0a-7368-49d4-b1f4-cc5e8ae3a653,Eebu Ifopo Okewole,OYSAKE06,10:17:21,POINT (3.9011015 7.6751309),Akinyele,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7dac,571,bf2d7a0c-10fc-4671-863a-e5e0a734997b,Okewole Garri Processing Plant,OYSAKE06,10:17:21,POINT (3.9007352063459932 7.675197137754494),Akinyele,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7dab,572,950e6fb1-049a-4e92-98d9-3000079ef91f,Ise Oluwa Blocks Industry,OYSOWT04,10:17:21,POINT (3.896596667 7.864853333),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7daa,573,43ac3fb1-d17e-4e9b-b008-0dcf5140b5b7,Abipa Block Industry,OYSOWT03,10:17:21,POINT (3.872095 7.896986667),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7da9,574,c0544907-33b4-4e1d-87a0-dbee926a1eb8,Zasfat Gaari Industry,OYSOWT04,10:17:21,POINT (3.89585 7.870831667),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7da8,575,cdcd150d-e776-41a0-ba84-324e3092da12,Black Smith,OYSOET08,10:17:21,POINT (3.937955 7.85231),Oyo East,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7da7,576,5539e05b-f849-4976-9a19-47aa2eaaf749,Whilzy Industries Nigeria Limited Plastic Industry Koso Isale Oyo,OYSOWT08,10:17:21,POINT (3.923936667 7.86432),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7da6,577,7daa21ff-c127-49b1-92e0-7b1c8b5c5339,Lamide Block Industry,OGSIFO03,10:17:21,POINT (3.2042533333333334 6.78007),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-7da5,578,0601d137-d2d1-4cec-816d-68c4dfbffb1f,Opeyemi Water and Poly Nylon,OYSATA06,10:17:21,POINT (3.931136667 7.875958333),Atiba,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7da4,579,fe7e2a32-cacf-4cd3-b281-a61e4b782e57,Koso Gaari Processing Industry,OYSOWT08,10:17:21,POINT (3.923988333 7.869648333),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7da3,580,0bb0b3f0-40ad-47b4-9ca9-3dcf4fab2f94,Ogo Oluwa Gaari Processing Industry,OYSOWT08,10:17:21,POINT (3.92304 7.875406667),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7da2,581,6d8eb4ad-3642-42a1-a03b-72fe3e7fa5e2,Ola Block Industry Isokan 2 Oke Mogi,OYSOWT08,10:17:21,POINT (3.916148333 7.877965),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7da1,582,1128c31c-f638-4fa2-8c25-8e396221ff96,Elegbo Sawmill,OYSATA01,10:17:21,POINT (3.931576667 7.891048333),Atiba,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7da0,583,ee6dc975-c0e6-4fc6-9903-732151cd53e2,Ola Oluwa Block Industry Akuwori,OYSOWT08,10:17:21,POINT (3.919306667 7.877501667),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7d9f,584,4027dbd3-3ed6-4971-8e40-594b2c4d4f18,Palm Oil Processing Industry,OYSOWT08,10:17:21,POINT (3.899335 7.921366667),Oyo West,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7d9e,585,2dedbe6a-6617-4143-9646-0b6d58ead0be,Royal House Block Industry,ANSNNE10,10:17:21,POINT (6.89151303049582 6.018014396475067),Nnewi North,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d9d,586,4504dad5-ae83-4da2-8fa4-07407303c12f,Tummy Tummy Noodles Event Table Water Factory,ANSNNE07,10:17:21,POINT (6.9233616146300205 5.997694679641236),Nnewi North,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d9c,587,64754eca-5946-4b64-aa5b-f6dbf4be6562,Anayicota Block Industry,ANSUKP17,10:17:21,POINT (6.951348028680399 5.9691773065085),Nnewi South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d9b,588,f4eaa829-16ce-4626-be75-de543bb6b78b,Udidama Women Farmers Multi Purpose Cooperative Society Limited,ANSNEN15,10:17:21,POINT (6.996986127246379 6.062538695618688),Anaocha,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d9a,589,81d286af-4ab2-4ad1-a83c-24b9ab739670,Cassava Processing Mill Factory,ANSKPP04,10:17:21,POINT (6.96101746233408 6.272546047215062),Dunukofia,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d99,590,6f31a174-ad49-4ce9-bd65-7bb6358d7bec,Chipping Depot Factory,ANSHAL10,10:17:21,POINT (6.872597535850501 5.850395939075015),Ihiala,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d98,591,c5dbc8c0-f021-4b43-b8fb-57d20fb59ec4,Oluchi Steel Company,ANSHAL10,10:17:21,POINT (6.872331412234958 5.850609179766493),Ihiala,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d97,592,9105ea3b-4e6d-4ffb-abdd-315e436e155b,Holiness Mechanic Workshop,ANSHAL04,10:17:21,POINT (6.871386197131959 5.85081863739653),Ihiala,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d96,593,ed202de3-01de-4a55-98e0-079a57be0fdd,Jafco Auto Company Limited,ANSHTE06,10:17:21,POINT (6.864533376292882 6.178018983655632),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d95,594,95ba8297-1039-4d31-b7a5-28dea83f4ad5,Profile Company Ogbunike,ANSHTE06,10:17:21,POINT (6.862182254492759 6.177345394087586),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d94,595,0ac604f7-ffb2-428f-840c-954f80f5cd83,Saga Foam Factory,ANSHTE06,10:17:21,POINT (6.855335638047319 6.171007561664166),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d93,596,cada657a-f57f-4ad1-9b64-85bb8b7f4c94,Witlus Pampers Factory,ANSHTE06,10:17:21,POINT (6.856651202578219 6.167330054123286),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d92,598,66b86f5d-c509-4ff2-a350-bfae662b07a9,Palm Kernel Factory,ANSAWK12,10:17:21,POINT (7.130909301144198 6.215942496232598),Awka South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d91,599,cd8c6642-8948-45d3-b349-583ad8bb1b61,Obeagu Amaokwe Oil Mill,ANSAWK13,10:17:21,POINT (7.08762 6.11801),Awka South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d90,600,43c72988-0f43-4c04-a51b-a4071fe08c77,Chedex Block Industry,ANSKPP04,10:17:21,POINT (6.958061765293698 6.267128177326185),Dunukofia,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d8f,601,9c9c157e-7f71-4afb-9d4f-bbf35c5fe88e,Cassava Processing Mill,ANSKPP04,10:17:21,POINT (6.962527329824599 6.272246460727735),Dunukofia,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d8e,602,3b58f0d5-eaa9-4279-b2c2-9a148ec380ad,Alphoustus Anojama Factory,ANSNEN19,10:17:21,POINT (7.027261967688762 6.087285967171516),Anaocha,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d8d,603,1e875575-2554-435f-a750-6593f1568eac,Erenu Block Industry,ANSNKK07,10:17:21,POINT (6.9434893637681006 6.511399672540579),Ayamelum,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d8c,604,2894f219-746c-413f-9dbc-39e89fdca3dc,Sabusee Chemical Industry Nigeria Limited,ANSUKP20,10:17:21,POINT (6.9722051415865804 5.969212407104857),Nnewi South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d8b,605,c27053f6-ed2f-4c05-a291-c43c9dd205fd,Jobitex Block Industry,ANSUKP13,10:17:21,POINT (6.92986661644544 5.9340284165305714),Nnewi South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d8a,606,bf3c0abf-0706-4c81-abb4-51148ce3c3fe,K P Beverages Factory,ANSHTE12,10:17:21,POINT (6.906926763478278 6.156289452342987),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d89,607,166b2541-de01-4229-addc-e3c5b2d432f3,Olympic Pakers Factory,ANSFGG06,10:17:21,POINT (6.7675945788710985 6.122384240423342),Onitsha South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d88,608,ab1f5d69-4cd7-4479-b635-c2f65f4a9300,Ea Agro Oil Industry,ANSFGG06,10:17:21,POINT (6.768788322746078 6.122801916040201),Onitsha South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d87,609,6ae14c41-8a78-4a02-b1d9-3718efaa8c17,Emeife Industry,ANSFGG06,10:17:21,POINT (6.7690786685431386 6.121768713476411),Onitsha South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d86,610,8ebfc0c7-fb55-4065-b328-967a6315c9ac,Umeano Oil Processing Mill,ANSAJL07,10:17:21,POINT (7.06323 6.02833),Orumba North,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d85,611,0c0a7358-1f8c-4593-88f8-3b46e020d78e,Vbs Block Industry,ANSHTE15,10:17:21,POINT (6.895779154111359 6.202885788566424),Oyi,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d84,612,5493008f-f555-4061-ab4f-fe55c79bc1c0,Eastern Distilleries and Food Industries Limited,ANSFGG06,10:17:21,POINT (6.771077752768918 6.1224086000082805),Onitsha South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d83,613,955dda25-5b66-461e-a533-306911380094,Coca Cola Company,ANSHAL04,10:17:21,POINT (6.8703880286804 5.851394338929937),Ihiala,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d82,614,39e12c73-14e8-4df1-b73c-663fbbfff4df,Cnv Block Industry,ANSNNE05,10:17:21,POINT (6.9534057705568015 5.973875099881356),Nnewi North,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d81,615,50c7bb8a-39bb-4222-9cce-b8901d4094d3,Envoy Oil Industry,ANSFGG06,10:17:21,POINT (6.774489007078523 6.123116709851185),Onitsha South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d80,616,d94434cf-365f-4d16-be98-c978f43d9fba,Kilo Soap Company Limited,ANSFGG01,10:17:21,POINT (6.775272397894758 6.1237645292047995),Onitsha South,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d7f,617,7b2828ea-6e38-4b1f-bba6-de2ab7aba3f7,Starch Mill Limited,ANSHAL05,10:17:21,POINT (6.858572331640019 5.82531814945362),Ihiala,AN,Anambra
sv_factory_sites.fid-4f319755_16f104f4870_-7d7e,618,21bff796-a2da-4024-af94-dd377b21b53a,Standard Polyplastic Industries Limited,ABSUMA01,10:17:21,POINT (7.487165 5.50377),Umuahia North,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7d7d,619,a0a2c761-c9a2-4926-b954-b28004abadd0,Metrological Company,ABSNGK04,10:17:21,POINT (7.395243333 5.13011),Obi Nwga,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7d7c,620,c63147f7-8363-448e-9d42-25174f69d072,Palm Oil Industry,ABSUMA18,10:17:21,POINT (7.483436667 5.556848333),Umuahia North,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7d7b,621,161be887-ce02-4dcd-ab44-ac9622c5b6c5,Nigeria Bottling Company Plc,ABSUMA07,10:17:21,POINT (7.466486667 5.535553333),Umuahia North,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7d7a,622,bba7e35c-e6fe-4b8d-a9f0-05c8b19ccc0b,Umuanunu Plan Fruit Mill,ABSNGK11,10:17:21,POINT (7.5048633 5.237765),Obi Nwga,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7d79,623,05b5c0fb-5f0d-4a1b-a5e8-ec4e633c9ffd,Palm Oil Industry,ABSUMA13,10:17:21,POINT (7.465531667 5.601683333),Umuahia North,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7d78,624,1b18d88e-1ae4-415a-9d82-6ac5515cc974,Grace And Joy Company,ABSSSM11,10:17:21,POINT (7.31812 5.150506667),Osisioma Ngwa,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-7d77,625,4da1dcf1-7525-4f1b-8e79-f9551e5e3264,Hamex Factories,OYSOYE03,10:17:21,POINT (3.8628 7.285568333),Oluyole,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7d76,626,75eecd73-c4a9-433a-b96d-d7dcb26b87f5,Anilin Global Services,OYSOYE03,10:17:21,POINT (3.863771667 7.289318333),Oluyole,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7d75,627,657d526a-93a6-4655-8a53-46aa60fb56ca,Fessy Electoral Poles,OYSOYE03,10:17:21,POINT (3.863798333 7.290043333),Oluyole,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-7d74,628,21cc81e8-d3dd-4345-a343-24c174077169,Premount Investment,OYSOYE03,10:17:21,POINT (3.863743333 7.292213333),Oluyole,OY,Oyo
